timestamp,elapsed_seconds,distance_m,speed_mps,altitude_m,heart_rate,power,cadence,latitude,longitude
2026-03-28T00:45:00+00:00,767.0,5573.65,2.562,1397.8,138,141,69,31.089442279189825,120.97885622642934
2026-03-28T00:45:01+00:00,768.0,5580.76,2.562,1418.2,138,128,68,31.089397436007857,120.97880224697292
2026-03-28T00:45:02+00:00,769.0,5588.21,2.561,1446.2,139,118,70,31.089350916445255,120.97874659113586
2026-03-28T00:45:03+00:00,770.0,5595.63,2.561,1470.6,139,117,71,31.08930573798716,120.9786893427372
2026-03-28T00:45:04+00:00,771.0,5603.06,2.56,1506.0,139,126,71,31.089260056614876,120.97863159142435
2026-03-28T00:45:05+00:00,772.0,5610.57,2.56,1519.0,139,130,76,31.089214961975813,120.97857224754989
2026-03-28T00:45:06+00:00,773.0,5618.54,2.56,1554.4,139,125,72,31.089166766032577,120.97851105965674
2026-03-28T00:45:07+00:00,774.0,5626.33,2.559,1580.6,139,124,83,31.089117480441928,120.97845213487744
2026-03-28T00:45:08+00:00,775.0,5634.47,2.559,1597.4,140,124,83,31.089065931737423,120.97839220426977
2026-03-28T00:45:09+00:00,776.0,5642.4,2.558,1603.0,140,0,0,31.089018490165472,120.97833001054823
2026-03-28T00:45:10+00:00,777.0,5650.58,2.557,1610.4,141,0,0,31.08897054567933,120.97826555371284
2026-03-28T00:45:11+00:00,778.0,5658.6,2.556,1619.8,141,0,0,31.08892058953643,120.97820403054357
2026-03-28T00:45:12+00:00,779.0,5666.87,2.556,1625.4,141,0,0,31.088869962841272,120.97814108245075
2026-03-28T00:45:13+00:00,780.0,5674.95,2.554,1634.8,141,0,0,31.088821850717068,120.97807721234858
2026-03-28T00:45:14+00:00,781.0,5683.35,2.553,1638.4,141,0,0,31.08877206221223,120.97801183350384
2026-03-28T00:45:15+00:00,782.0,5691.59,2.552,1659.0,141,0,0,31.088723530992866,120.97794687375426
2026-03-28T00:45:16+00:00,783.0,5699.8,2.551,1672.0,141,0,0,31.08867382630706,120.97788367420435
2026-03-28T00:45:17+00:00,784.0,5708.01,2.55,1694.4,140,0,0,31.08862546272576,120.9778169542551
2026-03-28T00:45:18+00:00,785.0,5716.62,2.549,1703.8,139,0,0,31.088575003668666,120.97774872556329
2026-03-28T00:45:19+00:00,786.0,5725.25,2.548,1715.0,139,0,0,31.088525047525764,120.97767999395728
2026-03-28T00:45:20+00:00,787.0,5733.88,2.547,1735.6,139,0,0,31.08847743831575,120.97760774195194
2026-03-28T00:45:21+00:00,788.0,5742.65,2.546,1758.0,139,0,0,31.088429912924767,120.97753339447081
2026-03-28T00:45:22+00:00,789.0,5751.78,2.544,1772.8,139,0,0,31.088381381705403,120.97745753824711
2026-03-28T00:45:23+00:00,790.0,5760.73,2.543,1799.0,139,0,0,31.08833335340023,120.97738235257566
2026-03-28T00:45:24+00:00,791.0,5769.56,2.542,1813.8,140,0,0,31.088287588208914,120.9773060772568
2026-03-28T00:45:25+00:00,792.0,5778.65,2.541,1827.0,138,0,0,31.088242577388883,120.9772267844528
2026-03-28T00:45:26+00:00,793.0,5787.72,2.54,1851.2,133,0,0,31.08819597400725,120.97714841365814
2026-03-28T00:45:27+00:00,794.0,5797.0,2.539,1868.0,131,0,0,31.088148867711425,120.97706836648285
2026-03-28T00:45:28+00:00,795.0,5806.35,2.538,1890.4,130,0,0,31.088101929053664,120.97698722966015
2026-03-28T00:45:29+00:00,796.0,5815.57,2.537,1899.8,129,0,0,31.08805926516652,120.97690374590456
2026-03-28T00:45:30+00:00,797.0,5825.11,2.535,1924.0,126,0,0,31.088015846908092,120.97681732848287
2026-03-28T00:45:31+00:00,798.0,5834.67,2.534,1920.2,124,0,0,31.087973434478045,120.97673015668988
2026-03-28T00:45:32+00:00,799.0,5844.22,2.533,1914.6,123,0,0,31.087931357324123,120.976643236354
2026-03-28T00:45:33+00:00,800.0,5853.7,2.531,1918.4,123,0,0,31.087890788912773,120.97655539400876
2026-03-28T00:45:34+00:00,801.0,5863.18,2.53,1907.2,123,0,0,31.087852399796247,120.97646629437804
2026-03-28T00:45:35+00:00,802.0,5872.74,2.53,1901.6,123,0,0,31.08781250193715,120.97637753002346
2026-03-28T00:45:36+00:00,803.0,5882.05,2.529,1892.2,126,0,0,31.087775621563196,120.97628775984049
2026-03-28T00:45:37+00:00,804.0,5890.89,2.528,1711.2,127,0,0,31.087741339579225,120.97620301879942
2026-03-28T00:45:38+00:00,805.0,5898.49,2.528,1343.6,129,0,0,31.08771183528006,120.97613194026053
2026-03-28T00:45:39+00:00,806.0,5903.72,2.527,845.4,131,0,0,31.08769473619759,120.97608257085085
2026-03-28T00:45:40+00:00,807.0,5906.93,2.527,513.2,132,0,0,31.087683252990246,120.97605298273265
2026-03-28T00:45:41+00:00,808.0,5908.79,2.527,371.4,133,0,0,31.087674032896757,120.97603579983115
2026-03-28T00:45:42+00:00,809.0,5910.26,2.527,326.6,133,0,0,31.087669422850013,120.97601962275803
2026-03-28T00:45:43+00:00,810.0,5912.02,2.528,309.8,132,0,0,31.08766984194517,120.97600118257105
2026-03-28T00:45:44+00:00,811.0,5913.55,2.527,328.4,132,0,0,31.087671015411615,120.97598450258374
2026-03-28T00:45:45+00:00,812.0,5915.31,2.527,332.2,131,0,0,31.08767026104033,120.97596539184451
2026-03-28T00:45:46+00:00,813.0,5917.09,2.528,306.0,131,0,0,31.087672607973218,120.97594619728625
2026-03-28T00:45:47+00:00,814.0,5918.5,2.528,287.4,130,0,0,31.087666992098093,120.97593110986054
2026-03-28T00:45:48+00:00,815.0,5920.18,2.527,280.0,129,0,0,31.087659783661366,120.97591459751129
2026-03-28T00:45:49+00:00,816.0,5921.37,2.527,134.4,130,0,0,31.087653832510114,120.97590546123683
2026-03-28T00:45:50+00:00,817.0,5921.37,2.526,48.6,130,0,0,31.087651485577226,120.97590822726488
2026-03-28T00:45:51+00:00,818.0,5921.39,2.527,0.0,130,0,0,31.087644528597593,120.97590638324618
2026-03-28T00:45:52+00:00,819.0,5921.39,2.526,410.6,118,,0,31.087622735649347,120.97584276460111
2026-03-28T00:45:53+00:00,820.0,5923.24,2.526,459.0,119,0,0,31.087614856660366,120.97582432441413
2026-03-28T00:45:54+00:00,821.0,5925.83,2.525,545.0,118,60,22,31.087604044005275,120.97579968161881
2026-03-28T00:45:55+00:00,822.0,5928.57,2.525,602.8,118,84,26,31.087589375674725,120.97577478736639
2026-03-28T00:45:56+00:00,823.0,5931.65,2.524,632.6,118,97,26,31.087567834183574,120.97575349733233
2026-03-28T00:45:57+00:00,824.0,5934.86,2.524,619.6,118,132,31,31.08754134736955,120.97574050538242
2026-03-28T00:45:58+00:00,825.0,5937.97,2.524,630.8,117,132,31,31.087514273822308,120.97573229111731
2026-03-28T00:45:59+00:00,826.0,5940.91,2.524,619.6,117,130,31,31.087486781179905,120.97572709433734
2026-03-28T00:46:00+00:00,827.0,5944.03,2.524,587.8,117,77,0,31.08745828270912,120.97572156228125
2026-03-28T00:46:01+00:00,828.0,5947.02,2.524,515.0,117,0,0,31.087431544438004,120.97572323866189
2026-03-28T00:46:02+00:00,829.0,5949.31,2.524,395.6,117,0,0,31.08741184696555,120.97572793252766
2026-03-28T00:46:03+00:00,830.0,5951.3,2.524,337.8,116,0,0,31.087395418435335,120.97573472186923
2026-03-28T00:46:04+00:00,831.0,5952.94,2.525,291.2,116,0,0,31.087382677942514,120.97574209794402
2026-03-28T00:46:05+00:00,832.0,5953.95,2.525,246.4,116,0,0,31.087373374029994,120.97574645653367
2026-03-28T00:46:06+00:00,833.0,5955.3,2.526,265.0,117,0,0,31.087361136451364,120.97575165331364
2026-03-28T00:46:07+00:00,834.0,5956.92,2.526,274.4,117,0,0,31.087346971035004,120.97575634717941
2026-03-28T00:46:08+00:00,835.0,5958.53,2.526,276.2,117,0,0,31.087333392351866,120.97576196305454
2026-03-28T00:46:09+00:00,836.0,5959.79,2.525,212.8,117,0,0,31.087323082610965,120.97576632164419
2026-03-28T00:46:10+00:00,837.0,5960.63,2.525,140.0,117,0,0,31.087316209450364,120.97577051259577
2026-03-28T00:46:11+00:00,838.0,5961.36,2.525,112.0,116,0,0,31.087309420108795,120.97577336244285
2026-03-28T00:46:12+00:00,839.0,5962.28,2.524,56.0,116,0,0,31.087303971871734,120.97577696666121
2026-03-28T00:46:13+00:00,840.0,5962.28,2.524,0.0,115,0,0,31.087310928851366,120.97576749511063
2026-03-28T00:46:14+00:00,841.0,5962.28,2.523,339.6,111,,0,31.087202047929168,120.97585030831397
2026-03-28T00:46:15+00:00,842.0,5963.65,2.522,410.6,111,0,0,31.087188636884093,120.97585416398942
2026-03-28T00:46:16+00:00,843.0,5966.09,2.522,513.2,111,25,22,31.0871675144881,120.97585785202682
2026-03-28T00:46:17+00:00,844.0,5968.98,2.522,645.6,111,75,22,31.087142452597618,120.97586279734969
2026-03-28T00:46:18+00:00,845.0,5971.81,2.521,761.4,112,130,32,31.087118228897452,120.97587897442281
2026-03-28T00:46:19+00:00,846.0,5976.66,2.521,901.4,111,158,32,31.08707749284804,120.97589573822916
2026-03-28T00:46:20+00:00,847.0,5981.85,2.521,1011.4,112,161,40,31.087034326046705,120.97591384314
2026-03-28T00:46:21+00:00,848.0,5986.94,2.521,1074.8,112,206,52,31.086991326883435,120.9759333729744
2026-03-28T00:46:22+00:00,849.0,5992.17,2.522,1121.6,112,208,50,31.086945394054055,120.97595390863717
2026-03-28T00:46:23+00:00,850.0,5998.54,2.522,1183.2,111,212,57,31.086891079321504,120.97597327083349
2026-03-28T00:46:24+00:00,851.0,6004.85,2.522,1222.4,112,232,63,31.08683659695089,120.97599313594401
2026-03-28T00:46:25+00:00,852.0,6011.44,2.522,1261.6,112,216,62,31.086780773475766,120.97601392306387
2026-03-28T00:46:26+00:00,853.0,6018.09,2.522,1347.4,112,196,62,31.08672419562936,120.97603957168758
2026-03-28T00:46:27+00:00,854.0,6024.78,2.522,1336.2,112,208,69,31.086668455973268,120.97606312483549
2026-03-28T00:46:28+00:00,855.0,6031.44,2.522,1375.4,113,224,73,31.0866114590317,120.97608919255435
2026-03-28T00:46:29+00:00,856.0,6038.52,2.523,1407.0,117,232,69,31.08655077405274,120.97611576318741
2026-03-28T00:46:30+00:00,857.0,6046.02,2.523,1425.8,123,235,72,31.086488077417016,120.97614157944918
2026-03-28T00:46:31+00:00,858.0,6053.15,2.523,1442.6,125,232,75,31.086426805704832,120.9761683177203
2026-03-28T00:46:32+00:00,859.0,6061.01,2.523,1450.0,126,244,75,31.086360840126872,120.97619413398206
2026-03-28T00:46:33+00:00,860.0,6068.57,2.524,1472.4,126,265,73,31.086296131834388,120.97622095607221
2026-03-28T00:46:34+00:00,861.0,6076.27,2.524,1451.8,126,250,74,31.086230166256428,120.97624618560076
2026-03-28T00:46:35+00:00,862.0,6084.18,2.524,1470.6,126,228,76,31.08616327866912,120.97627250477672
2026-03-28T00:46:36+00:00,863.0,6091.99,2.525,1513.4,126,191,65,31.086097983643413,120.97629991360009
2026-03-28T00:46:37+00:00,864.0,6099.51,2.526,1565.6,127,167,79,31.086033107712865,120.97632614895701
2026-03-28T00:46:38+00:00,865.0,6107.5,2.526,1614.2,127,171,77,31.08596445992589,120.97635397687554
2026-03-28T00:46:39+00:00,866.0,6115.96,2.525,1632.8,127,149,81,31.08589304611087,120.9763839840889
2026-03-28T00:46:40+00:00,867.0,6124.47,2.525,1640.4,127,150,79,31.085820207372308,120.97641214728355
2026-03-28T00:46:41+00:00,868.0,6133.19,2.524,1636.6,127,146,81,31.085748290643096,120.97644441761076
2026-03-28T00:46:42+00:00,869.0,6141.31,2.524,1625.4,127,127,81,31.08568014577031,120.97647492773831
2026-03-28T00:46:43+00:00,870.0,6149.11,2.524,1623.6,126,124,80,31.08561309054494,120.97650384530425
2026-03-28T00:46:44+00:00,871.0,6156.81,2.524,1519.0,127,128,81,31.085547041147947,120.97652681171894
2026-03-28T00:46:45+00:00,872.0,6164.54,2.525,1534.0,127,118,78,31.08548065647483,120.97655229270458
2026-03-28T00:46:46+00:00,873.0,6172.01,2.525,1567.6,129,104,81,31.085413685068488,120.97657852806151
2026-03-28T00:46:47+00:00,874.0,6180.22,2.525,1496.6,133,104,76,31.08534386381507,120.97660375759006
2026-03-28T00:46:48+00:00,875.0,6188.14,2.526,1446.2,139,104,76,31.08527697622776,120.97662965767086
2026-03-28T00:46:49+00:00,876.0,6195.47,2.526,1386.6,142,34,0,31.08521243557334,120.97664868459105
2026-03-28T00:46:50+00:00,877.0,6202.61,2.526,1323.0,143,0,0,31.0851489007473,120.97666268236935
2026-03-28T00:46:51+00:00,878.0,6209.23,2.527,1172.0,143,0,0,31.08509416691959,120.97668481059372
2026-03-28T00:46:52+00:00,879.0,6214.88,2.527,1084.2,143,0,0,31.08504680916667,120.97670911811292
2026-03-28T00:46:53+00:00,880.0,6220.23,2.527,994.6,144,0,0,31.08500179834664,120.9767312463373
2026-03-28T00:46:54+00:00,881.0,6225.24,2.528,910.6,143,0,0,31.084958966821432,120.97674750722945
2026-03-28T00:46:55+00:00,882.0,6230.59,2.529,899.4,143,0,0,31.084915129467845,120.97676334902644
2026-03-28T00:46:56+00:00,883.0,6234.9,2.529,897.6,143,0,0,31.08487875200808,120.97678086720407
2026-03-28T00:46:57+00:00,884.0,6240.07,2.529,1009.6,142,0,0,31.084836423397064,120.97680148668587
2026-03-28T00:46:58+00:00,885.0,6245.07,2.53,1112.2,141,0,0,31.0847931727767,120.97682277671993
2026-03-28T00:46:59+00:00,886.0,6250.94,2.53,1200.0,139,90,56,31.08474330045283,120.976846748963
2026-03-28T00:47:00+00:00,887.0,6257.06,2.529,1164.4,138,100,0,31.084692338481545,120.97686644643545
2026-03-28T00:47:01+00:00,888.0,6262.86,2.529,1205.6,138,0,0,31.08464171178639,120.97688849084079
2026-03-28T00:47:02+00:00,889.0,6269.01,2.529,1177.6,137,0,0,31.08458999544382,120.97690978087485
2026-03-28T00:47:03+00:00,890.0,6274.87,2.528,1177.6,137,0,0,31.084538949653506,120.9769297298044
2026-03-28T00:47:04+00:00,891.0,6280.9,2.528,1192.4,136,0,0,31.084486143663526,120.97694816999137
2026-03-28T00:47:05+00:00,892.0,6287.26,2.527,1162.6,134,0,0,31.08443107455969,120.97696619108319
2026-03-28T00:47:06+00:00,893.0,6292.66,2.527,998.4,132,0,0,31.084383884444833,120.97697800956666
2026-03-28T00:47:07+00:00,894.0,6298.2,2.527,991.0,132,0,0,31.084335772320628,120.97699418663979
2026-03-28T00:47:08+00:00,895.0,6303.33,2.526,897.6,130,0,0,31.084290593862534,120.9770005568862
2026-03-28T00:47:09+00:00,896.0,6307.41,2.526,709.2,130,0,0,31.084255389869213,120.9770074300468
2026-03-28T00:47:10+00:00,897.0,6311.19,2.526,643.8,130,0,0,31.084225047379732,120.97701841033995
2026-03-28T00:47:11+00:00,898.0,6314.35,2.527,690.4,130,79,37,31.084198309108615,120.97703316248953
2026-03-28T00:47:12+00:00,899.0,6318.38,2.527,817.4,129,159,37,31.084166709333658,120.97705503925681
2026-03-28T00:47:13+00:00,900.0,6322.61,2.527,907.0,129,214,40,31.084130834788084,120.9770764131099
2026-03-28T00:47:14+00:00,901.0,6327.87,2.527,991.0,129,232,49,31.084085572510958,120.97709300927818
2026-03-28T00:47:15+00:00,902.0,6333.33,2.526,1063.6,129,245,51,31.084038885310292,120.9771144669503
2026-03-28T00:47:16+00:00,903.0,6339.15,2.526,1076.8,129,240,54,31.08399035409093,120.97713634371758
2026-03-28T00:47:17+00:00,904.0,6344.88,2.526,1110.4,129,217,57,31.08394048176706,120.97715553827584
2026-03-28T00:47:18+00:00,905.0,6350.82,2.525,1106.6,130,212,57,31.08388834632933,120.97717037424445
2026-03-28T00:47:19+00:00,906.0,6356.29,2.525,1009.6,130,70,0,31.08383947983384,120.97718244418502
2026-03-28T00:47:20+00:00,907.0,6361.23,2.525,774.4,130,0,0,31.083798240870237,120.97719308920205
2026-03-28T00:47:21+00:00,908.0,6365.48,2.525,705.4,130,0,0,31.08376270160079,120.97720809280872
2026-03-28T00:47:22+00:00,909.0,6369.11,2.525,599.0,130,0,0,31.083733616396785,120.97721848636866
2026-03-28T00:47:23+00:00,910.0,6371.76,2.526,628.8,130,0,0,31.083708303049207,120.97722963429987
2026-03-28T00:47:24+00:00,911.0,6375.93,2.526,666.2,129,0,0,31.083675445988774,120.97724338062108
2026-03-28T00:47:25+00:00,912.0,6379.19,2.526,696.0,129,0,0,31.08364795334637,120.97725620493293
2026-03-28T00:47:26+00:00,913.0,6382.73,2.526,737.2,129,0,0,31.083617443218827,120.97726911306381
2026-03-28T00:47:27+00:00,914.0,6386.63,2.526,832.2,129,139,40,31.083581736311316,120.97728210501373
2026-03-28T00:47:28+00:00,915.0,6391.46,2.526,903.2,129,135,43,31.083538234233856,120.97729610279202
2026-03-28T00:47:29+00:00,916.0,6395.27,2.525,550.6,129,128,43,31.083509400486946,120.9773095138371
2026-03-28T00:47:30+00:00,917.0,6397.07,2.525,253.8,129,0,0,31.08349439688027,120.97731538116932
2026-03-28T00:47:31+00:00,918.0,6398.68,2.525,210.8,129,0,0,31.08348165638745,120.97732208669186
2026-03-28T00:47:32+00:00,919.0,6399.49,2.525,175.4,129,0,0,31.083475537598133,120.97732820548117
2026-03-28T00:47:33+00:00,920.0,6400.33,2.525,160.4,129,0,0,31.08346749097109,120.97733122296631
2026-03-28T00:47:34+00:00,921.0,6401.52,2.525,140.0,129,0,0,31.083457684144378,120.97733206115663
2026-03-28T00:47:35+00:00,922.0,6402.55,2.525,205.2,128,0,0,31.083448128774762,120.97733130678535
2026-03-28T00:47:36+00:00,923.0,6403.45,2.525,209.0,129,0,0,31.083440501242876,120.97733633592725
2026-03-28T00:47:37+00:00,924.0,6404.45,2.525,246.4,129,0,0,31.083431784063578,120.97734027542174
2026-03-28T00:47:38+00:00,925.0,6405.57,2.524,304.2,129,0,0,31.083420552313328,120.97734304144979
2026-03-28T00:47:39+00:00,926.0,6407.22,2.524,328.4,129,0,0,31.083406135439873,120.97734689712524
2026-03-28T00:47:40+00:00,927.0,6409.08,2.524,414.2,130,0,0,31.083388533443213,120.97735309973359
2026-03-28T00:47:41+00:00,928.0,6411.5,2.524,474.0,130,0,0,31.083365147933364,120.97735385410488
2026-03-28T00:47:42+00:00,929.0,6414.78,2.524,535.6,129,85,23,31.083337487652898,120.97736282274127
2026-03-28T00:47:43+00:00,930.0,6417.62,2.524,545.0,129,85,23,31.083314353600144,120.977375311777
2026-03-28T00:47:44+00:00,931.0,6420.93,2.524,569.2,129,73,23,31.083289124071598,120.97738821990788
2026-03-28T00:47:45+00:00,932.0,6423.75,2.524,634.4,129,50,23,31.083264062181115,120.97739903256297
2026-03-28T00:47:46+00:00,933.0,6426.89,2.524,628.8,128,57,30,31.083237072452903,120.97740883938968
2026-03-28T00:47:47+00:00,934.0,6430.0,2.524,638.2,128,61,30,31.083210250362754,120.9774215798825
2026-03-28T00:47:48+00:00,935.0,6433.56,2.524,619.6,127,0,0,31.083182590082288,120.97743784077466
2026-03-28T00:47:49+00:00,936.0,6436.63,2.524,651.2,127,0,0,31.08315526507795,120.97745158709586
2026-03-28T00:47:50+00:00,937.0,6440.35,2.524,623.2,127,0,0,31.083124671131372,120.9774630703032
2026-03-28T00:47:51+00:00,938.0,6444.0,2.524,660.6,127,0,0,31.08309424482286,120.97747480496764
2026-03-28T00:47:52+00:00,939.0,6447.48,2.524,675.6,127,0,0,31.083065578714013,120.97748846746981
2026-03-28T00:47:53+00:00,940.0,6451.11,2.524,701.6,127,0,0,31.08303615823388,120.97750171087682
2026-03-28T00:47:54+00:00,941.0,6454.53,2.524,772.6,126,128,37,31.08300631865859,120.97751495428383
2026-03-28T00:47:55+00:00,942.0,6458.55,2.524,800.6,126,128,40,31.082971869036555,120.97752551548183
2026-03-28T00:47:56+00:00,943.0,6462.48,2.524,851.0,126,128,40,31.08293641358614,120.97753666341305
2026-03-28T00:47:57+00:00,944.0,6467.04,2.523,903.2,125,129,43,31.082895761355758,120.97754714079201
2026-03-28T00:47:58+00:00,945.0,6471.83,2.523,905.0,125,127,44,31.08285393565893,120.97755753435194
2026-03-28T00:47:59+00:00,946.0,6476.56,2.523,935.0,125,126,47,31.08281278051436,120.97757144831121
2026-03-28T00:48:00+00:00,947.0,6481.82,2.523,1045.0,125,122,50,31.082767518237233,120.97758703865111
2026-03-28T00:48:01+00:00,948.0,6486.81,2.524,1028.2,125,118,54,31.082724016159773,120.97760204225779
2026-03-28T00:48:02+00:00,949.0,6492.14,2.524,1045.0,125,118,54,31.08267741277814,120.977618470788
2026-03-28T00:48:03+00:00,950.0,6498.29,2.524,1097.2,125,118,51,31.082626869902015,120.9776374977082
2026-03-28T00:48:04+00:00,951.0,6503.4,2.524,1132.8,125,105,56,31.08258127234876,120.97765560261905
2026-03-28T00:48:05+00:00,952.0,6509.54,2.523,1155.2,124,116,56,31.08252838253975,120.97767446190119
2026-03-28T00:48:06+00:00,953.0,6516.15,2.523,1186.8,124,114,57,31.082473397254944,120.97769290208817
2026-03-28T00:48:07+00:00,954.0,6521.85,2.523,1190.6,123,104,57,31.082423022016883,120.97771192900836
2026-03-28T00:48:08+00:00,955.0,6528.1,2.523,1203.6,123,103,59,31.082369042560458,120.97773062065244
2026-03-28T00:48:09+00:00,956.0,6534.04,2.523,1181.2,123,106,59,31.082318583503366,120.977753251791
2026-03-28T00:48:10+00:00,957.0,6540.13,2.524,1175.6,122,100,61,31.082266196608543,120.97777294926345
2026-03-28T00:48:11+00:00,958.0,6546.41,2.524,1207.4,122,92,61,31.082212384790182,120.97779088653624
2026-03-28T00:48:12+00:00,959.0,6552.21,2.524,1173.8,122,60,0,31.082162763923407,120.97781024873257
2026-03-28T00:48:13+00:00,960.0,6558.18,2.524,1196.2,122,0,0,31.082110377028584,120.97783028148115
2026-03-28T00:48:14+00:00,961.0,6564.18,2.524,1144.0,122,0,0,31.08205891214311,120.97784821875393
2026-03-28T00:48:15+00:00,962.0,6570.16,2.524,1134.6,122,0,0,31.082007782533765,120.97786657512188
2026-03-28T00:48:16+00:00,963.0,6575.73,2.524,1101.0,122,0,0,31.081959418952465,120.97788350656629
2026-03-28T00:48:17+00:00,964.0,6581.3,2.525,1050.6,122,0,0,31.0819127317518,120.97790094092488
2026-03-28T00:48:18+00:00,965.0,6586.23,2.525,1045.0,121,0,0,31.08186822384596,120.97791996784508
2026-03-28T00:48:19+00:00,966.0,6591.91,2.525,1024.6,121,0,0,31.081822626292706,120.9779485501349
2026-03-28T00:48:20+00:00,967.0,6597.49,2.525,991.0,120,0,0,31.08177736401558,120.97797612659633
2026-03-28T00:48:21+00:00,968.0,6602.99,2.525,953.6,119,0,0,31.08173335902393,120.97800135612488
2026-03-28T00:48:22+00:00,969.0,6608.49,2.525,946.2,119,0,0,31.081691784784198,120.97803018987179
2026-03-28T00:48:23+00:00,970.0,6613.18,2.526,828.6,118,0,0,31.081655072048306,120.9780468698591
2026-03-28T00:48:24+00:00,971.0,6616.51,2.526,752.0,118,0,0,31.08162305317819,120.97805064171553
2026-03-28T00:48:25+00:00,972.0,6621.13,2.526,834.2,118,47,38,31.081583658233285,120.97805835306644
2026-03-28T00:48:26+00:00,973.0,6625.23,2.526,875.2,119,95,38,31.081549543887377,120.97807754762471
2026-03-28T00:48:27+00:00,974.0,6629.88,2.526,942.4,118,162,43,31.081516854465008,120.9781073872
2026-03-28T00:48:28+00:00,975.0,6634.19,2.526,974.2,118,176,46,31.081480979919434,120.97813085652888
2026-03-28T00:48:29+00:00,976.0,6639.72,2.526,1019.0,118,184,46,31.081438399851322,120.97815793007612
2026-03-28T00:48:30+00:00,977.0,6644.81,2.526,1060.0,118,189,52,31.081394143402576,120.97817645408213
2026-03-28T00:48:31+00:00,978.0,6650.32,2.526,1086.0,118,175,54,31.08134745620191,120.97819447517395
2026-03-28T00:48:32+00:00,979.0,6655.85,2.526,1089.8,119,162,54,31.08130194246769,120.97821584902704
2026-03-28T00:48:33+00:00,980.0,6661.39,2.526,1134.6,119,126,55,31.081253746524453,120.97823252901435
2026-03-28T00:48:34+00:00,981.0,6666.96,2.526,1123.4,119,115,55,31.08120563440025,120.9782524779439
2026-03-28T00:48:35+00:00,982.0,6672.43,2.526,1110.4,119,92,56,31.081155259162188,120.97826681099832
2026-03-28T00:48:36+00:00,983.0,6678.78,2.526,1071.2,118,86,57,31.08110161498189,120.97828206606209
2026-03-28T00:48:37+00:00,984.0,6684.77,2.526,1117.8,116,88,56,31.081048473715782,120.97829790785909
2026-03-28T00:48:38+00:00,985.0,6690.99,2.526,1102.8,115,100,56,31.080995835363865,120.97831752151251
2026-03-28T00:48:39+00:00,986.0,6697.36,2.526,1172.0,115,106,57,31.08094085007906,120.97833512350917
2026-03-28T00:48:40+00:00,987.0,6703.64,2.526,1177.6,115,113,60,31.080886954441667,120.97835255786777
2026-03-28T00:48:41+00:00,988.0,6709.63,2.525,1205.6,115,109,57,31.080833058804274,120.97836404107511
2026-03-28T00:48:42+00:00,989.0,6715.66,2.525,1200.0,116,77,59,31.080778324976563,120.97836873494089
2026-03-28T00:48:43+00:00,990.0,6721.77,2.524,1222.4,118,58,59,31.080721076577902,120.978366388008
2026-03-28T00:48:44+00:00,991.0,6728.06,2.525,1214.8,119,63,59,31.080662738531828,120.97837091423571
2026-03-28T00:48:45+00:00,992.0,6733.69,2.525,1168.2,119,75,63,31.080610351637006,120.97838390618563
2026-03-28T00:48:46+00:00,993.0,6739.28,2.525,1252.2,119,85,66,31.080560814589262,120.97840603441
2026-03-28T00:48:47+00:00,994.0,6744.41,2.525,905.0,120,85,61,31.080526784062386,120.97843277268112
2026-03-28T00:48:48+00:00,995.0,6749.34,2.525,1144.0,120,92,63,31.080475905910134,120.9784477762878
2026-03-28T00:48:49+00:00,996.0,6754.57,2.525,1106.6,120,105,60,31.08044296503067,120.97847803495824
2026-03-28T00:48:50+00:00,997.0,6761.13,2.525,1084.2,120,112,65,31.08038814738393,120.97850611433387
2026-03-28T00:48:51+00:00,998.0,6769.62,2.524,1198.0,121,112,59,31.080320170149207,120.97854416817427
2026-03-28T00:48:52+00:00,999.0,6777.54,2.524,1263.4,122,115,61,31.08025923371315,120.97858113236725
2026-03-28T00:48:53+00:00,1000.0,6784.6,2.524,1246.6,122,100,60,31.0802065115422,120.9786169230938
2026-03-28T00:48:54+00:00,1001.0,6791.07,2.524,1252.2,122,109,60,31.08015806414187,120.97865045070648
2026-03-28T00:48:55+00:00,1002.0,6796.96,2.524,1239.2,123,123,58,31.08011364005506,120.97868557088077
2026-03-28T00:48:56+00:00,1003.0,6802.9,2.525,1231.6,123,150,65,31.0800667013973,120.97871608100832
2026-03-28T00:48:57+00:00,1004.0,6808.72,2.525,1168.2,123,148,58,31.080019595101476,120.9787482675165
2026-03-28T00:48:58+00:00,1005.0,6815.05,2.526,1155.2,123,177,57,31.079969806596637,120.97877659834921
2026-03-28T00:48:59+00:00,1006.0,6820.81,2.526,1196.2,123,219,62,31.07992353849113,120.97880886867642
2026-03-28T00:49:00+00:00,1007.0,6827.11,2.526,1218.6,123,201,58,31.07987266033888,120.97884080372751
2026-03-28T00:49:01+00:00,1008.0,6833.67,2.526,1216.8,124,190,59,31.07982002198696,120.97887072712183
2026-03-28T00:49:02+00:00,1009.0,6840.09,2.527,1186.8,123,177,59,31.079768808558583,120.97890140488744
2026-03-28T00:49:03+00:00,1010.0,6846.49,2.527,1177.6,124,140,57,31.07971734367311,120.9789306577295
2026-03-28T00:49:04+00:00,1011.0,6852.86,2.527,1164.4,124,134,58,31.07966646552086,120.9789570607245
2026-03-28T00:49:05+00:00,1012.0,6858.67,2.528,1157.0,124,118,57,31.079619359225035,120.97898287698627
